file,writer_id,split,page
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\169-P18.wptt,169,Train,169-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\169-P19.wptt,169,Train,169-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\169-P20.wptt,169,Train,169-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\172-P16.wptt,172,Train,172-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\172-P17.wptt,172,Train,172-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\172-P18.wptt,172,Train,172-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\172-P19.wptt,172,Test,172-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\172-P20.wptt,172,Train,172-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\173-P16.wptt,173,Train,173-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\173-P17.wptt,173,Test,173-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\173-P18.wptt,173,Train,173-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\173-P19.wptt,173,Train,173-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\173-P20.wptt,173,Train,173-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\181-P16.wptt,181,Train,181-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\181-P17.wptt,181,Train,181-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\181-P18.wptt,181,Train,181-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\181-P19.wptt,181,Test,181-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\181-P20.wptt,181,Train,181-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\187-P16.wptt,187,Train,187-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\187-P17.wptt,187,Test,187-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\187-P18.wptt,187,Train,187-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\187-P19.wptt,187,Train,187-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\187-P20.wptt,187,Train,187-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\189-P16.wptt,189,Train,189-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\189-P17.wptt,189,Train,189-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\189-P18.wptt,189,Test,189-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\189-P19.wptt,189,Train,189-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\189-P20.wptt,189,Train,189-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\193-P16.wptt,193,Train,193-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\193-P17.wptt,193,Train,193-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\193-P18.wptt,193,Test,193-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\193-P19.wptt,193,Train,193-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\193-P20.wptt,193,Train,193-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\194-P16.wptt,194,Train,194-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\194-P17.wptt,194,Train,194-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\194-P18.wptt,194,Train,194-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\194-P19.wptt,194,Test,194-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\194-P20.wptt,194,Train,194-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\195-P16.wptt,195,Train,195-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\195-P17.wptt,195,Train,195-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\195-P18.wptt,195,Train,195-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\195-P19.wptt,195,Test,195-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\195-P20.wptt,195,Train,195-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\202-P16.wptt,202,Train,202-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\202-P17.wptt,202,Train,202-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\202-P18.wptt,202,Train,202-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\202-P19.wptt,202,Test,202-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\202-P20.wptt,202,Train,202-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\205-P16.wptt,205,Train,205-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\205-P17.wptt,205,Train,205-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\205-P18.wptt,205,Train,205-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\205-P19.wptt,205,Train,205-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\205-P20.wptt,205,Test,205-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\213-P16.wptt,213,Train,213-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\213-P17.wptt,213,Test,213-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\213-P18.wptt,213,Train,213-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\213-P19.wptt,213,Train,213-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\213-P20.wptt,213,Train,213-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\219-P16.wptt,219,Train,219-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\219-P17.wptt,219,Train,219-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\219-P18.wptt,219,Train,219-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\219-P19.wptt,219,Train,219-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\219-P20.wptt,219,Test,219-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\226-P16.wptt,226,Train,226-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\226-P17.wptt,226,Test,226-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\226-P18.wptt,226,Train,226-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\226-P19.wptt,226,Train,226-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\226-P20.wptt,226,Train,226-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\229-P16.wptt,229,Test,229-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\229-P17.wptt,229,Train,229-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\229-P18.wptt,229,Train,229-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\229-P19.wptt,229,Train,229-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\229-P20.wptt,229,Train,229-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\235-P16.wptt,235,Train,235-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\235-P17.wptt,235,Test,235-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\235-P18.wptt,235,Train,235-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\235-P19.wptt,235,Train,235-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\235-P20.wptt,235,Train,235-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\240-P16.wptt,240,Test,240-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\240-P17.wptt,240,Train,240-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\240-P18.wptt,240,Train,240-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\240-P19.wptt,240,Train,240-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\240-P20.wptt,240,Train,240-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\241-P16.wptt,241,Train,241-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\241-P17.wptt,241,Train,241-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\241-P18.wptt,241,Train,241-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\241-P19.wptt,241,Test,241-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\241-P20.wptt,241,Train,241-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\242-P16.wptt,242,Test,242-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\242-P17.wptt,242,Train,242-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\242-P18.wptt,242,Train,242-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\242-P19.wptt,242,Train,242-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\242-P20.wptt,242,Train,242-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\246-P16.wptt,246,Train,246-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\246-P17.wptt,246,Train,246-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\246-P18.wptt,246,Train,246-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\246-P19.wptt,246,Train,246-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\246-P20.wptt,246,Test,246-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\248-P16.wptt,248,Train,248-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\248-P17.wptt,248,Train,248-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\248-P18.wptt,248,Test,248-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\248-P19.wptt,248,Train,248-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\248-P20.wptt,248,Train,248-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\250-P16.wptt,250,Train,250-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\250-P17.wptt,250,Train,250-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\250-P18.wptt,250,Test,250-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\250-P19.wptt,250,Train,250-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\250-P20.wptt,250,Train,250-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\253-P16.wptt,253,Train,253-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\253-P17.wptt,253,Train,253-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\253-P18.wptt,253,Train,253-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\253-P19.wptt,253,Test,253-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\253-P20.wptt,253,Train,253-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\254-P16.wptt,254,Test,254-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\254-P17.wptt,254,Train,254-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\254-P18.wptt,254,Train,254-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\254-P19.wptt,254,Train,254-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\254-P20.wptt,254,Train,254-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\256-P16.wptt,256,Train,256-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\256-P17.wptt,256,Test,256-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\256-P18.wptt,256,Train,256-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\256-P19.wptt,256,Train,256-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\256-P20.wptt,256,Train,256-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\265-P16.wptt,265,Test,265-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\265-P17.wptt,265,Train,265-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\265-P18.wptt,265,Train,265-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\265-P19.wptt,265,Train,265-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\265-P20.wptt,265,Train,265-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\268-P16.wptt,268,Train,268-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\268-P17.wptt,268,Train,268-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\268-P18.wptt,268,Train,268-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\268-P19.wptt,268,Train,268-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\268-P20.wptt,268,Test,268-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\276-P16.wptt,276,Train,276-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\276-P17.wptt,276,Train,276-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\276-P18.wptt,276,Train,276-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\276-P19.wptt,276,Test,276-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\276-P20.wptt,276,Train,276-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\278-P16.wptt,278,Train,278-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\278-P17.wptt,278,Train,278-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\278-P18.wptt,278,Train,278-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\278-P19.wptt,278,Train,278-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\278-P20.wptt,278,Test,278-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\282-P16.wptt,282,Train,282-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\282-P17.wptt,282,Train,282-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\282-P18.wptt,282,Train,282-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\282-P19.wptt,282,Train,282-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\282-P20.wptt,282,Test,282-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\293-P16.wptt,293,Train,293-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\293-P17.wptt,293,Test,293-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\293-P18.wptt,293,Train,293-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\293-P19.wptt,293,Train,293-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\293-P20.wptt,293,Train,293-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\297-P16.wptt,297,Train,297-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\297-P17.wptt,297,Train,297-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\297-P18.wptt,297,Test,297-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\297-P19.wptt,297,Train,297-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\297-P20.wptt,297,Train,297-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\300-P16.wptt,300,Train,300-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\300-P17.wptt,300,Test,300-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\300-P18.wptt,300,Train,300-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\300-P19.wptt,300,Train,300-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\300-P20.wptt,300,Train,300-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\302-P16.wptt,302,Train,302-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\302-P17.wptt,302,Train,302-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\302-P18.wptt,302,Train,302-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\302-P19.wptt,302,Train,302-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\302-P20.wptt,302,Test,302-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\317-P16.wptt,317,Train,317-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\317-P17.wptt,317,Train,317-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\317-P18.wptt,317,Test,317-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\317-P19.wptt,317,Train,317-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\317-P20.wptt,317,Train,317-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\326-P16.wptt,326,Train,326-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\326-P17.wptt,326,Train,326-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\326-P18.wptt,326,Train,326-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\326-P19.wptt,326,Train,326-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\326-P20.wptt,326,Test,326-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\341-P16.wptt,341,Train,341-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\341-P17.wptt,341,Test,341-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\341-P18.wptt,341,Train,341-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\341-P19.wptt,341,Train,341-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\341-P20.wptt,341,Train,341-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\345-P16.wptt,345,Train,345-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\345-P17.wptt,345,Train,345-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\345-P18.wptt,345,Test,345-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\345-P19.wptt,345,Train,345-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\345-P20.wptt,345,Train,345-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\351-P16.wptt,351,Train,351-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\351-P17.wptt,351,Test,351-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\351-P18.wptt,351,Train,351-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\351-P19.wptt,351,Train,351-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\351-P20.wptt,351,Train,351-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\361-P16.wptt,361,Train,361-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\361-P17.wptt,361,Train,361-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\361-P18.wptt,361,Train,361-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\361-P19.wptt,361,Test,361-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\361-P20.wptt,361,Train,361-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\371-P16.wptt,371,Train,371-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\371-P17.wptt,371,Train,371-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\371-P18.wptt,371,Train,371-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\371-P19.wptt,371,Train,371-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\371-P20.wptt,371,Test,371-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\376-P16.wptt,376,Train,376-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\376-P17.wptt,376,Train,376-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\376-P18.wptt,376,Train,376-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\376-P19.wptt,376,Train,376-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\376-P20.wptt,376,Test,376-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\377-P16.wptt,377,Train,377-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\377-P17.wptt,377,Train,377-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\377-P18.wptt,377,Test,377-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\377-P19.wptt,377,Train,377-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\377-P20.wptt,377,Train,377-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\382-P16.wptt,382,Train,382-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\382-P17.wptt,382,Train,382-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\382-P18.wptt,382,Train,382-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\382-P19.wptt,382,Train,382-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\382-P20.wptt,382,Test,382-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\386-P16.wptt,386,Train,386-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\386-P17.wptt,386,Test,386-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\386-P18.wptt,386,Train,386-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\386-P19.wptt,386,Train,386-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\386-P20.wptt,386,Train,386-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\391-P16.wptt,391,Train,391-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\391-P17.wptt,391,Train,391-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\391-P18.wptt,391,Train,391-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\391-P19.wptt,391,Test,391-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\391-P20.wptt,391,Train,391-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\394-P14.wptt,394,Test,394-P14
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\394-P15.wptt,394,Train,394-P15
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\394-P18.wptt,394,Train,394-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\394-P19.wptt,394,Train,394-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\394-P20.wptt,394,Train,394-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\396-P16.wptt,396,Train,396-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\396-P17.wptt,396,Train,396-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\396-P18.wptt,396,Test,396-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\396-P19.wptt,396,Train,396-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\396-P20.wptt,396,Train,396-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\398-P16.wptt,398,Train,398-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\398-P17.wptt,398,Test,398-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Test\398-P18.wptt,398,Train,398-P18
